GEM plant ID,Plant name (English),Owner,Parent (English),Country/area,Region,Latitude,Longitude,capacity_ttpa,n_operating_units,Plant age (years),Main production equipment
P100000120244,Weifang Special Steel Group Co Ltd,Weifang SPECIAL Steel Group Co Ltd,Weiao (Shandong) Investment Co Ltd [100.0%],China,Asia Pacific,36.644469,119.238427,3000.0,1,32.28,BF; BOF
P100001064114,Weining Hengchang Furnace Charge & Casting Co Ltd,Weining Hengchang Furnace Charge & Casting Co Ltd,Weining Hengchang Furnace Charge & Casting Co Ltd [100.0%],China,Asia Pacific,26.783556,104.394517,0.0,1,21.69,BF
P100000120541,Welspun Metallics Anjar Steel plant,Welspun Corp Ltd,Welspun Corp Ltd [100.0%],India,Asia Pacific,23.112781,70.0866885,288.0,1,22.0,BF; DRI; IF; BOF; Iron other/unspecified
P100000120591,West Alborz Ana Steel Zanjan plant,West Alborz Steel Co,West Alborz Steel Co [100.0%],Iran,Middle East,36.119574,49.306253,1600.0,1,21.0,EAF; IF; DRI
P100000120296,WISCO Group Kunming Steel Co Ltd Anning Branch,WISCO Group Kunming Steel Co Ltd,WISCO Group Kunming Steel Co Ltd [100.0%],China,Asia Pacific,24.947687,102.367394,,0,9.71,BF; BOF
P100000120297,WISCO Group Kunming Steel Co Ltd Honghe Iron and Steel Company,Honghe Iron and Steel Co Ltd,China Baowu Steel Group Co Ltd [48.4%]; Kunming Iron & Steel Holding Co Ltd [40.3%]; unknown [4.2%],China,Asia Pacific,23.470733,103.272784,,0,17.92,BF; BOF
P100000120299,WISCO Group Kunming Steel Co Ltd New District Branch,WISCO Group Kunming Steel Co Ltd,WISCO Group Kunming Steel Co Ltd [100.0%],China,Asia Pacific,24.953261,102.378082,2276.0,2,13.83,BF; BOF
P100000120298,WISCO Group Kunming Steel Co Ltd Yuxi Xinxing Steel Company,Yuxi Xinxing Iron & Steel Co Ltd,China Baowu Steel Group Co Ltd [48.4%]; Kunming Iron & Steel Holding Co Ltd [40.3%]; unknown [4.2%],China,Asia Pacific,24.249024,102.521747,,0,22.06,BF; BOF
P100000121069,WISCO Group Xiangyang Heavy Equipment Materials Co Ltd,WISCO Group Xiangyang Heavy Equipment MATERIALS Co Ltd,China Baowu Steel Group Co Ltd [100.0%],China,Asia Pacific,32.10704,112.235621,,0,27.0,EAF
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,Wuan Mingfang Iron & Steel Co Ltd,Hebei Taihang Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,36.710754,114.207855,,0,37.0,BF; BOF
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,Wuan Yuhua Steel Co Ltd,Jinan Iron & Steel Group Co Ltd [88.1%]; natural person(s) [11.9%],China,Asia Pacific,36.731752,114.098377,2700.0,1,38.0,BF; BOF
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,Wu'an Yongcheng Zhuye Co Ltd,Wu'an Yongcheng Zhuye Co Ltd [100.0%],China,Asia Pacific,36.660278,113.993995,,0,19.0,BF; BOF
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,Wugang Zhongjia Iron & Steel Co Ltd,Henan Wugang Huayu Materials Co Ltd [75.0%]; Hongxing (Hong Kong) Co Ltd [25.0%],China,Asia Pacific,33.29175,113.458011,0.0,1,24.0,BF
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,Wuhai Baogang Wanteng Iron and Steel Co Ltd,Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],China,Asia Pacific,39.855971,106.886647,2000.0,1,15.0,BF; BOF
P100000120171,Wuhan Iron and Steel Co Ltd,Wuhan Iron and Steel Co Ltd,Baoshan Iron & Steel Co Ltd [100.0%],China,Asia Pacific,30.616222,114.444975,15907.0,1,67.44,BF; BOF
P100000121210,Wuhan Iron and Steel Jombang plant,Wuhan Iron and Steel Co Ltd,Baoshan Iron & Steel Co Ltd [100.0%],Indonesia,Asia Pacific,-7.559913,112.266325,,0,,EAF; Iron other/unspecified
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,Wuhan Shunle Stainless Steel Co Ltd,natural person(s) [83.0%]; Hubei Jinshenglan Investment Group Co Ltd [17.0%],China,Asia Pacific,30.394434,114.257701,,0,27.0,EAF
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,Wuhu Fuxin Iron & Steel Co Ltd,Wuhu Fuxin Iron & Steel Co Ltd [100.0%],China,Asia Pacific,31.194505,118.067833,2000.0,1,23.0,BF; BOF
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,Wuhu Xinxing Ductile Iron Pipes Co Ltd,Xinxing Ductile Iron Pipes Co Ltd [100.0%],China,Asia Pacific,31.229893,118.150867,2000.0,1,23.0,BF; BOF; EAF
P100000120354,Wulanhot Steel Co Ltd,Wulanhot Iron & Steel Co Ltd,Jingye Group Co Ltd [100.0%],China,Asia Pacific,46.055685,122.063282,1350.0,1,26.64,BF; BOF
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,Wuxi Xinsanzhou Special Steel Co Ltd,Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],China,Asia Pacific,31.681005,120.251785,,0,39.84,BF; BOF
P100000120161,Wuyang Iron and Steel Co Ltd,Wuyang Iron and Steel Co Ltd,HBIS Group Co Ltd [53.1%]; China Baowu Steel Group Co Ltd [27.7%]; China Huarong Asset Management Co Ltd [8.3%]; HBIS Co Ltd [8.1%]; unknown [2.8%],China,Asia Pacific,33.287536,113.474328,5040.0,1,56.0,BF; BOF; EAF
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,Wuzhou Yongda Steel Works Co Ltd,Wuzhou Yongda Steel Works Co Ltd [100.0%],China,Asia Pacific,23.524465,111.2402,1851.0,1,17.0,EAF
P100000120366,Wuzhou Yongda Special Steel Co Ltd,Wuzhou Yongda Special Steel Co Ltd,Wuzhou Yongda Steel Works Co Ltd [100.0%],China,Asia Pacific,23.520307,111.229981,1000.0,1,15.0,EAF
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,Xiangfen County Xingyuan Steel Group Co Ltd,Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],China,Asia Pacific,35.880324,111.387956,,0,20.2,BF; BOF
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,Xiangfen County XinJinShan Special Steel Co Ltd,Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],China,Asia Pacific,35.934831,111.49707,,0,23.06,BF; BOF
P100000120551,Xindia Steels Koppal plant,Xindia Steels Ltd,China Minmetals Corp [14.3%]; Kelachandra Group [14.3%]; Manasara Group [14.3%]; Shanxi HONGDA Iron and Steel Group Co Ltd [14.3%]; The Joinus Venture Capital Co Ltd [14.3%]; Xinxing Cathay International Group Co Ltd [14.3%]; McWane Inc,India,Asia Pacific,15.293421,76.234947,,0,,BF; BOF; DRI
P100000120116,Xingtai Iron and Steel Co Ltd,Xingtai Iron and Steel Co Ltd,Hebei Jianen Trading Co Ltd [48.1%]; Xing Steel Fine Wire Holdings Co Ltd [26.0%]; Xingtai Jinglin Trading Co Ltd [25.9%],China,Asia Pacific,37.041601,114.452352,3060.0,1,68.0,BF; BOF
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,Xingtai Iron and Steel Co Ltd,Hebei Jianen Trading Co Ltd [48.1%]; Xing Steel Fine Wire Holdings Co Ltd [26.0%]; Xingtai Jinglin Trading Co Ltd [25.9%],China,Asia Pacific,37.032089,115.366112,,0,,EAF; Iron other/unspecified
P100000120233,Xining Special Steel Co Ltd,Xining Special Steel Co Ltd,Xining Special Steel Co Ltd [100.0%],China,Asia Pacific,36.66856,101.671414,2040.0,1,28.37,BF; BOF; EAF
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,Xinji AOSEN Steel Group Co Ltd,Xinji AOSEN Steel Group Co Ltd [100.0%],China,Asia Pacific,37.752351,115.184798,3600.0,1,24.0,BF; BOF
P100000120295,Xinjiang Daan Special Steel Co Ltd,Xinjiang Da'an Special Steel Co Ltd,Xinjiang Da'an Special Steel Co Ltd [100.0%],China,Asia Pacific,42.700465,93.542466,1000.0,1,14.86,BF; BOF
P100001023534,Xinjiang Ka Steel Group Co,Xinjiang Ka Steel Group Co,Xinjiang Ka Steel Group Co [100.0%],China,Asia Pacific,39.142997,76.161589,1000.0,1,4.25,BF; BOF
P100000120290,Xinjiang Kingtec Steel Co Ltd,Xinjiang KingTec Steel Co Ltd,Shanghai Xuantong Technology Development Co Ltd [66.0%]; Shanghai Juhang Industrial Co Ltd [32.8%]; unknown [1.2%],China,Asia Pacific,42.674192,86.280156,1334.0,1,22.28,BF; BOF
P100000120292,Xinjiang Kunyu Iron and Steel Co Ltd,Xinjiang Kunyu Lron & Steel Co Ltd,Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],China,Asia Pacific,44.404189,84.966753,,0,14.72,BF; BOF
P100000120410,Xinjiang Minxin Iron and Steel Group Minhang Special Steel Co Ltd,Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],China,Asia Pacific,44.080866,88.417209,1110.0,1,14.79,EAF
P100000120291,Xinjiang Tianshan Iron and Steel Bazhou Co Ltd,Xinxing Ductile Iron Pipes Xinjiang Co Ltd,China Baowu Steel Group Co Ltd [79.3%]; Xinjiang Investment Development (Group) Co Ltd [5.2%]; Industrial and Commercial Bank of China Ltd [5.0%]; Bank of China Ltd [3.8%]; Agricultural Bank of China Ltd [3.6%]; unknown [3.0%],China,Asia Pacific,42.333321,86.302481,2000.0,1,15.46,BF; BOF; EAF
P100000120294,Xinjiang Xinan Special Steel Co Ltd,Xinjiang Xin'an Special Steel Co Ltd,Xinjiang Xin'an Special Steel Co Ltd [100.0%],China,Asia Pacific,44.290299,86.595826,400.0,1,14.3,EAF
P100000120293,Xinjiang Yili Iron and Steel Co Ltd,Xinjiang Yili Iron and Steel Co Ltd,Xinjiang Yili Iron and Steel Co Ltd [100.0%],China,Asia Pacific,43.526808,83.294323,1000.0,1,68.0,BF; BOF
P100000120214,Xinyu Iron and Steel Group Co Ltd,Xinyu Iron & Steel Corp Ltd,Xinyu Iron & Steel Corp Ltd [100.0%],China,Asia Pacific,27.786859,114.921595,11001.0,2,68.0,BF; BOF; EAF
P100000120242,Xiwang Metal Science Technology Co Ltd,Xiwang METAL Science Technology Co Ltd,Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],China,Asia Pacific,36.928208,117.694654,,0,14.01,BF; BOF; EAF
P100000121037,Xuan Thien Nam Dinh steel plant,Xuan Thien Group JSC,Xuan Thien Group JSC [100.0%],Vietnam,Asia Pacific,20.439025,106.162134,,0,,DRI; EAF
P100000121036,Xuan Thien Nghia Hung steel plant,Xuan Thien Group JSC,Xuan Thien Group JSC [100.0%],Vietnam,Asia Pacific,20.037805,106.127689,,0,,DRI; EAF
P100000120104,Xuanhua Iron and Steel Group Co Ltd,Xuanhua Iron and Steel Group Co Ltd,Xuanhua Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,40.589591,115.090889,,0,102.0,BF; BOF
P100000120200,Xuzhou Baofeng Special Steel Co Ltd,Xuzhou Baofeng Special Steel Co Ltd,natural person(s) [89.6%]; Xuzhou Haijin Trading Co Ltd [10.0%]; unknown [0.5%],China,Asia Pacific,34.364872,117.322633,,0,11.94,BF; BOF
P100000120381,Xuzhou Jinhong Iron and Steel Group Co Ltd,Xuzhou Jinhong Iron and Steel Group Co Ltd,Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,34.500122,116.908897,1000.0,1,25.58,EAF
P100000120208,Xuzhou Taifa Special Steel Group Co Ltd,Xuzhou TaiFa Special Steel Technology Co Ltd,Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],China,Asia Pacific,34.448514,117.271876,,0,16.0,BF; BOF
P100000120673,Yamato Steel Himeji Plant,Yamato Steel Co Ltd,Yamato Kogyo Co Ltd [100.0%],Japan,Asia Pacific,34.783319,134.604616,700.0,1,65.0,EAF
P100000120310,Yancheng Lianxin Iron and Steel Co Ltd,Yancheng Lianxin Steel Co Ltd,Huachuang Jiangsu Investment Co Ltd [80.4%]; natural person(s) [19.6%],China,Asia Pacific,33.211332,120.774892,3200.0,2,68.0,BF; BOF; EAF
P100000120088,Yangchun New Steel Co Ltd,Yangchun New Iron & Steel Co Ltd,Hunan Valin Steel Co Ltd [51.0%]; Hunan Valin Iron & Steel Group Co Ltd [24.7%]; unknown [14.1%]; Hunan Development Investment Group Co Ltd [3.6%]; Hunan Caixin Financial Holding Group Co Ltd [3.5%]; Hunan Xingxiang Investment Holding Group Co Ltd [3.1%],China,Asia Pacific,22.084904,111.642187,2400.0,1,19.0,BF; BOF
P100000121048,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],China,Asia Pacific,32.249602,119.620438,3300.0,1,13.36,BF; BOF
P100000120203,Yangzhou Qinyou Special Metal Materials Co Ltd,Yangzhou Qinyou Special Metal Materials Co Ltd,Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],China,Asia Pacific,32.838703,119.425236,2400.0,1,24.7,BF; BOF
P100000120253,Yantai Walsin Stainless Steel Co Ltd,Yantai Walsin Stainless Steel Co Ltd,Huaxin Special Steel Holdings Co Ltd [75.0%]; Walsin Lihwa Holdings Ltd [4.6%]; Concord Industries Ltd,China,Asia Pacific,37.548627,121.277488,1400.0,1,18.92,EAF
P100000121032,Yazdani Steel and Power Kalinganagar steel plant,Yazdani Steel and Power Ltd,Serajuddin & Co,India,Asia Pacific,20.928285,86.036604,110.0,1,23.0,DRI; IF; Steel other/unspecified
P100000120887,Yazici Iron and Steel Iskenderun plant,Yazici Demir Celik Sanayi ve Turizm Ticaret AŞ,Diler Holding AŞ,Türkiye,Europe,36.685932,36.206275,1050.0,1,32.0,EAF
P100000120912,Yenakiieve Metallurgical Plant,Yenakiieve Metallurgical Plant Branch PJSC,Yenakiieve Metallurgical Plant Branch PJSC [100.0%],Ukraine,Europe,48.220502,38.228626,2200.0,1,131.0,BF; BOF
P100000120888,Yesilyurt Iron and Steel Tekkekoy plant,Yesilyurt Demir Celik Endustri Ve Liman Isletmeleri AŞ,Yesilyurt Demir Celik Endustri Ve Liman Isletmeleri AŞ [100.0%],Türkiye,Europe,41.241199,36.442055,1300.0,1,29.0,EAF
P100000121075,Yichang Fulong Iron and Steel Co Ltd,Yichang Fulong Iron & Steel Co Ltd,Hubei Rongfu Real Estate Group Co Ltd [50.0%]; natural person(s) [50.0%],China,Asia Pacific,30.586332,111.398846,,0,,EAF
P100000120900,Yieh United Steel Kaohsiung plant,Yieh United Steel Corp,Yieh United Steel Corp [100.0%],Taiwan,Asia Pacific,22.830857,120.300604,1000.0,1,37.22,EAF
P100000121241,Yildiz Iron and Steel Kocaeli plant,Yildizlar Yatirim Holding AŞ,Yildizlar Yatirim Holding AŞ [100.0%],Türkiye,Europe,40.870333,29.55767,,0,0.0,EAF
P100000120230,Yingkou Iron and Steel Co Ltd,Yingkou Iron & Steel Co Ltd,Liaoning Jiachen Holding Group Co Ltd [84.6%]; The China Orient Asset Management Co Ltd [14.3%]; unknown [1.2%],China,Asia Pacific,40.664651,122.415057,2800.0,1,15.23,BF; BOF
P100000120703,YK Steel Busan plant,YK Steel Corp,Daehan Steel Co Ltd [70.0%]; Yamato Kogyo Co Ltd [30.0%],South Korea,Asia Pacific,35.083819,128.989034,930.0,1,61.0,EAF
P100000121033,YK Steel Dangjin plant,YK Steel Corp,Daehan Steel Co Ltd [70.0%]; Yamato Kogyo Co Ltd [30.0%],South Korea,Asia Pacific,36.918106,126.643606,,0,,EAF
P100000120301,Yunnan Desheng Iron and Steel Co Ltd,Yunnan Desheng Steel Co Ltd,Haojun Development Group Co Ltd [49.0%]; natural person(s) [29.5%]; Yunnan Desheng Logistics Co Ltd [21.5%],China,Asia Pacific,25.142516,102.077727,1350.0,2,25.47,BF; BOF; EAF
P100000120353,Yunnan Jingye Steel Co Ltd,Yunnan Jingye Steel Co,Jingye Group Co Ltd [100.0%],China,Asia Pacific,25.023852,102.312086,,0,2.5,BF; BOF
P100001063458,Yunnan Muguang Industry and Trade Co Ltd,Yunnan Muguang Industry and Trade Co Ltd,Yunnan Muguang Industry and Trade Co Ltd [100.0%],China,Asia Pacific,24.077079,102.771634,850.0,1,12.3,BF; BOF
P100001063508,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd [100.0%],China,Asia Pacific,25.304544,103.889418,,0,56.0,BF; BOF
P100000120302,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],China,Asia Pacific,25.45543,103.547242,2600.0,1,12.5,BF; BOF
P100000120303,Yunnan Qujing Iron and Steel Group Fenghuang Steel Co Ltd,Yunnan Qujing Iron and Steel Group Co Ltd,Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],China,Asia Pacific,26.275342,104.168311,1400.0,1,12.55,EAF
P100000120407,Yunnan Qujing Iron and Steel Group Yanggang Iron and Steel Co Ltd,Yunnan Qujing Iron and Steel Group Yanggang Iron and Steel Co Ltd,Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],China,Asia Pacific,25.308777,103.876391,,0,4.89,BF; BOF
P100001061536,Yunnan Qujing Shuangyou Iron and Steel Co Ltd,Yunnan Qujing Shuangyou Iron and Steel Co Ltd,Yunnan Qujing Shuangyou Iron and Steel Co Ltd [100.0%],China,Asia Pacific,25.54218,103.781041,0.0,1,14.0,BF; BOF
P100000120352,Yunnan Tiangao Nickel Alloy Co Ltd,YunNan Province Tiangao Nickel Alloy Co Ltd,Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],China,Asia Pacific,24.80128,104.063455,500.0,1,16.16,EAF; BF; BOF
P100000120300,Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],China,Asia Pacific,24.465884,102.543682,7042.0,1,12.09,BF; BOF
P100000120321,Yunnan Yuxi Xianfu Iron and Steel Group Co Ltd,Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],China,Asia Pacific,24.012309,102.186364,2980.0,1,24.53,BF; BOF; EAF
P100001061571,Yuxi Huixi Metal Casting Products Co Ltd,Yuxi Huixi Metal Casting Products Co Ltd,Yuxi Huixi Metal Casting Products Co Ltd [100.0%],China,Asia Pacific,24.360481,102.481118,850.0,1,19.71,BF; BOF
P100001063460,Yuxi Iron and Steel Group Zhenfei Iron and Steel Co Ltd,Yuxi Iron and Steel Group Zhenfei Iron and Steel Co Ltd,Yuxi Iron and Steel Group Zhenfei Iron and Steel Co Ltd [100.0%],China,Asia Pacific,24.074756,102.765983,,0,6.46,EAF
P100000120908,Yuzovsky Metallurgical Plant,SUE DPR UMP,SUE DPR UMP [100.0%],Ukraine,Europe,47.982276,37.810634,1000.0,1,27.0,EAF
P100000120588,Zarand Iranian Steel Company Kerman plant,Zarand Iranian Steel Co,small shareholder(s) [47.3%]; Mabna Khavar Miyaneh Co [15.4%]; Pars Aryan Investment Co [12.1%]; Rahbord Sarmaye Iranian Co [10.0%]; Pasargad Arzesh Afarinan Co [9.5%]; Tejarat Pishegan Mihan Negar Pars Co [5.7%],Iran,Middle East,30.749633,56.6675096,1500.0,1,6.0,BF; BOF; DRI; EAF
P100000120193,Zenith Steel Group Co Ltd,Zenith Steel Group Co Ltd,Zenith Steel Group Co Ltd [100.0%],China,Asia Pacific,31.707656,120.079591,3700.0,1,24.39,BF; BOF; EAF
P100000120332,Zenith Steel Group Nantong Co Ltd,Zenith Steel Group (Nantong) Co Ltd,Zenith Steel Group Co Ltd [100.0%],China,Asia Pacific,32.133954,121.513173,5850.0,1,4.0,BF; BOF; EAF
P100000121084,Zhejiang Tsingshan Iron and Steel Co Ltd,Zhejiang TSINGSHAN IRON&STEEL Co Ltd,unknown [32.4%]; TSINGSHAN Holding Group Co Ltd [30.0%]; Shanghai Decent Investment (Group) Co Ltd [23.0%]; Zhejiang Qingshan Business Management Co Ltd [8.6%]; natural person(s) [6.0%],China,Asia Pacific,28.136096,120.380401,500.0,1,21.8,EAF
P100000120408,Zhejiang Wantai Special Steel Co Ltd,Zhejiang Wantai Special Steel Co Ltd,Zhejiang Wantai Special Steel Co Ltd [100.0%],China,Asia Pacific,30.944342,120.971803,1200.0,1,22.54,EAF
P100000120404,Zhejiang Yuxin Industrial Co Ltd,Zhejiang Yuxin Industrial Co Ltd,Zhejiang Yuxin Industrial Co Ltd [100.0%],China,Asia Pacific,28.787202,120.248592,1100.0,1,25.24,EAF
P100000121068,Zhengzhou Yongtong Special Steel Co Ltd,Zhengzhou YONGTONG SPECIAL Steel Co Ltd,Wing Fung International Ltd [100.0%],China,Asia Pacific,34.64443,112.937985,,0,29.0,EAF
P100000121082,Zhenshi Group Eastern Special Steel Co Ltd,Zhenshi Group EASTERN SPECIAL Steel Co Ltd,Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],China,Asia Pacific,30.720411,120.898518,700.0,1,54.0,EAF
P100000120129,Zhongpu Handan Iron and Steel Co Ltd,Zhongpu (Handan) Iron and Steel Co Ltd,Longxiang Group (Hong Kong) [66.8%]; Hebei Puyang Industrial Group Co Ltd [33.2%],China,Asia Pacific,36.721376,113.910271,2250.0,1,23.0,BF; BOF; EAF
P100000120209,Zhongxin Iron and Steel Group Co Ltd,Zhongxin Iron and Steel Group Co Ltd,Zhongxin Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,34.368618,118.31556,5400.0,1,22.34,BF; BOF
P100000120346,Zhongye Dongfang Jiangsu Heavy Industry Co Ltd,BERIS Jiangsu Heavy Industry Co Ltd,Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],China,Asia Pacific,32.104319,119.792126,2000.0,1,16.33,EAF
P100000120086,Zhuhai Yueyufeng Iron and Steel Co Ltd,Zhuhai Yueyufeng IRON&STEEL Co Ltd,Golden Bell Enterprises Ltd [41.5%]; Xuan Gang International Trading (HK) Co Ltd [41.5%]; Yinglong Industrial Co Ltd [16.9%],China,Asia Pacific,21.96092,113.198718,3051.0,1,24.0,BF; BOF
